date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,HashRate,HashRate30d,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
2016-01-10,427477,8922,1075763,3226952,878,364183,2000914,61,108099,7158549,3524000,2409536,1236826,16788,2,140005,105,519352,1738,0,942910,6434,1819035,90729,47,3040031,288469,508,1614336719,175,511347.582857143,2045390.3314285700,357943308,2625628594.317060000000000000,1.47362064,1.27899934,6759323837.848950000000000000,5866618922.18245000000000000,4586881896.63724000000000000,103880340815.456000,103880340815.456,3E-07,0.00017457744734193,0.07831198908063330000000000000,0.0001,0.0448580216247808,27.22692411,12213.45950502650000000000,32408.86392267,14537975.18677710000000000000,32777.33766299,14703265.21689150000000000000,8715,903685.95645197,742812.163813316,4375,10.5976063583407,0.0290345379680567,1962538.44608416,4375,1962538.44608416,0.353181145641,57.11186258,41.482959034826000,49.56909031,36.00429839729010,1,448.580216247808,62.393422900995100,-1.1636290172225800,1524675948.9325400,6E-08,0.004871412345,2.185219203076,0.00002529,4402.22692411,1974751.90558919000000000000,0.037441301621,13186645.64281180,4255484.465727,310418.69915385,5853197.48668227,8779485.99012116,1706236.70685337,11469502.62264620,12107891.94270160,12918279.3810952,751996.61008818,3317257.78356171,13186645.64281180,38.844545,8790182.98326293,15004572.78781030,15064714.66882370,5321825.73002608,14598495.31696160,15056615.30692090,2481921.53089698,13403754.36453330,15065053.7082586,15061075.2728031,15023620.3872282,14772480.6791188,13774085.7057016,9650636.43158043,325228.14353272,2971672.1901181,6267248.77929311,0,15064367.30236500,15053152.02257310,14979540.39398870,8323627.60646614,13078583.20901020,2211394.54891529,14453091.70381100,4611122.34034922,2921672.15766183,14906413.58772260,12546727.71597150,15068261.13373430,19932303.125,13078193.6199825,1934351.21592517,867711686.7389230000000000000,3078472.66095886,1380941931.965890000000000000,155959,1.80508101851852,443434,263837.67665294,118352362.0472950000000000000,2.22393664730842,997.6139821710360000000000000,0.005,2.24290108123904,32.6524371380199,0.031713066953906100,0.02700282966785730
2016-01-11,452499,8977,1075998,3227423,874,364643,2002027,61,107936,7167603,3524443,2413216,1237698,16829,2,139817,105,519473,1738,0,944093,6464,1820596,90560,47,3041884,288916,511,1614336719,170,661501.347058824,2646005.3882352900,449820916,2625300046.281750000000000000,1.4731839,1.27857698,6768055781.641480000000000000,5873998698.55257000000000000,4594168986.410060000000000000,103880340815.456000,103880340815.456,3.2E-07,0.000187811387869362,0.08433352201561320000000000000,0.0001,0.0449033059029807,36.22881672,16267.93639681180000000000,52231.29172567,23453576.70065580000000000000,48581.08561493,21814513.48466100000000000000,11464,877866.357696199,750840.492048885,4250,10.2919147727687,0.0281970267747089,1908390.50087668000,4250,1908390.50087668000,0.351783310783,39.74007903,41.38829321329600,34.4904327,35.920918549410900,1,449.033059029807,67.07863956370590,3.0233253731633200,1526600607.3698200,6E-08,0.00488255277,2.192427606321,0.00002538,4286.22881672,1924658.43727349000000000000,0.037423589872,13190596.89255370,4256699.7043286,405249.41796797,5846562.95007331,8781315.09745096,1706519.67548452,11471217.34739950,12111076.39570860,12921971.29083710,799658.83488484,3327534.17736155,13190596.89255370,38.789575,8799331.92467956,15008716.46016230,15068962.92176440,5302257.86844322,14602546.29470530,15060847.06990760,2467064.92515425,13407549.89511320,15069301.9562409,15065333.5651641,15027836.6262814,14776195.7861156,13777652.4081517,9658843.88759188,325228.14358732,2957844.09216745,6252137.87282056,0,15068618.21072240,15057393.09196850,14983874.55282830,8328534.33546301,13082300.6090161,2196394.54896989,14457150.12089240,4605372.25142441,2907844.05971118,14910618.44126510,12557983.89844430,15072511.13373420,19932834.375,13081439.28476910,1934319.55727278,868573427.9433780000000000000,3094217.94958839,1389406151.208610000000000000,192900,2.23263888888889,463113,379277.33168317,170308060.4663570000000000000,2.81371287441028,1263.450099228000000000000000,0.015931545,7.153790386421030000000,32.6540147740675,0.031706397911888800,0.02591947193759880
2016-01-12,453665,8972,1078203,3235425,878,364564,2006634,62,107691,7184429,3530842,2420331,1240440,16821,2,139587,105,519857,1734,0,938566,6406,1814706,89828,47,3043670,283589,503,1614336720,170,608252.3,2433009.2,413611564,2583679487.460920000000000000,1.44857001,1.25724182,6660432982.865690000000000000,5780718112.832840000000000000,4597936532.414540000000000000,103880340815.456000,103880340815.456,3.4E-07,0.000178365617757937,0.07879625026797420000000000000,0.0001,0.0441768157218001,34.68087562,15320.90651335410000000000,47127.55098196,20819451.35149790000000000000,43319.47980969,19137166.76716920000000000000,11251,877866.357696199,761490.287406384,4250,10.2890135768557,0.0281890782927553,1877514.66817650000,4250,1877514.66817650000,0.353567077566,43.42385696,40.59731258492220,37.68840211,35.2351897835662,1,441.768157218001,64.46009583326490,1.6953572873658100,1528493442.9445100,6E-08,0.004880789471,2.156177370388,0.00002496,4284.68087562,1892835.57468986000000000000,0.037491579849,13194959.08391800,4257881.76207474,409940.6421558,5848496.42339872,8768395.47884477,1707165.94024715,11474262.89241290,12113424.24280350,12925294.12220130,816167.83961971,3326800.31859836,13194959.08391800,38.791464,8806121.84012289,15012790.47404200,15073210.3891003,5330646.37321582,14605400.87277270,15065063.10272540,2497920.18219014,13409108.86518070,15073547.8286233,15069575.3543344,15031977.0381839,14779554.1027601,13779485.6770426,9666292.69895305,325228.14378732,2974299.34910334,6270544.43335089,0,15072851.49176010,15061373.46758010,14986206.3167834,8323124.52777611,13073070.5422015,2204398.14936896,14448226.60336760,4608557.0386908,2924299.31664707,14914610.50847750,12572429.93907940,15076761.13373410,19933365.625,13085411.4729238,1935035.82901634,854837212.3353550000000000000,3076417.76767519,1359063408.058590000000000000,194437,2.25042824074074,476801,347199.95387904,153381883.811318000000000000,2.35561191973356,1040.634336901450000000000000,0.0115,5.0803338080070100,32.6554614844244,0.031664987084732600,0.02610180487489960
2016-01-13,430325,8977,1078768,3248252,884,364515,2008849,62,107567,7191617,3539561,2425649,1241274,16819,2,139514,105,520010,1741,0,925155,6303,1797864,89140,47,3046694,276085,493,1614336721,148,681304.445945946,2725217.7837837800,403332232,2531451641.647440000000000000,1.41794151,1.23027001,6519443883.191550000000000000,5656563572.106700000000000000,4597822853.841540000000000000,113354299801.4710,110601730636.615,3.5E-07,0.000181937420315155,0.07865348356914610000000000000,0.0001,0.0432310645236704,35.01876885,15138.9865569385000000000,70005.34553563,30264056.09852660000000000000,64148.44850681,27732057.16491250000000000000,12939,813710.194014571,763054.65610138,3700,8.95529644633364,0.0245350587570785,1599549.3873758000,3700,1599549.3873758000,0.353501025614,38.87373344,39.56816427400950,33.72860453,34.33112404334800,1,432.310645236704,92.90271568182050,-2.411116205539480,1530108131.318440,5E-08,0.004590109349,1.984353134334,0.00002297,3735.01876885,1614688.3739327400000000000,0.037523336054,13197575.09453090,4272314.35021549,399447.49828176,5855631.05960851,8777150.34991951,1724553.7956961,11476528.45204930,12115113.53399880,12925611.95281420,826672.76506576,3319491.37163856,13197575.09453090,38.829257,8811170.91822932,15016366.91172230,15076914.66118990,5330958.47750898,14608430.32045490,15068699.09639560,2499360.83132015,13411071.95148600,15077247.743229,15073245.5089103,15035588.9038259,14782843.3413739,13782041.847722,9671349.25437322,325228.14378732,2976139.99823335,6272102.16456432,0,15076533.26361960,15064575.53036870,14986561.01829510,8303656.28996983,13061555.20823540,2204398.14936896,14434125.56347330,4573336.74706933,2926139.96577708,14918219.85512240,12579660.09753900,15080461.13373390,19933828.125,13084488.28274760,1936407.22699681,837129457.7440080000000000000,3065848.76859014,1325399059.347360000000000000,192477,2.22774305555556,425581,387934.46885866,167708200.5418450000000000000,2.94033705313491,1271.139008654140000000000000,0.02328234,10.06520342802030000000,32.6209997734697,0.03171550842255420,0.026151047980423600
2016-01-14,427750,8984,1082115,3255473,882,365417,2013044,62,107669,7200543,3547145,2432434,1244490,16836,2,139770,105,521625,1744,0,925437,6266,1797860,89071,47,3050971,275654,488,1614336722,133,716459.157894737,2865836.6315789500,381156272,2512699924.280240000000000000,1.4098903,1.22326616,6483361597.024280000000000000,5625172956.344780000000000000,4598486545.806150000000000000,113354299801.4710,113354299801.471,3.3E-07,0.000174554353349428,0.07502751504598180000000000000,0.0001,0.0429823224722385,31.74043995,13642.77825341620000000000,45446.63289266,19534018.3026975000000000000,50232.30273586,21591010.3471584000000000000,11017,749438.083305595,764049.501379235,3325,8.04589105971088,0.0220435371498928,1429162.222201930000,3325,1429162.222201930000,0.352641285507,45.09259497,39.27819628867400,39.12378509,34.07902586190180,1,429.823224722385,144.72158891984300,-7.488873999147050,1531550936.3188900,5E-08,0.004479009694,1.925182390107,0.00002228,3356.74043995,1442805.00045535000000000000,0.037665419369,13202665.05600970,4273754.07267437,398873.24858437,5845891.47294949,8778361.93895798,1699460.30388423,11478776.3568721,12118894.47367140,12930002.97110860,805511.9177342,3320046.25416424,13202665.05600970,38.756128,8802388.62727545,15019605.30758850,15080239.30021720,5319165.73251562,14610108.69596080,15071993.12413060,2499770.85798816,13407679.40569190,15080572.8729656,15076566.8665657,15038816.3103513,14785370.8963289,13780615.4220117,9663576.37158162,325228.14398732,2976950.02490136,6266752.57297547,0,15079851.10010280,15067770.34464910,14989086.00890580,8285770.46715928,13054347.3457946,2204398.14966896,14432784.47133670,4554227.89562117,2926949.99244509,14920521.97678320,12575923.63801270,15083786.13373380,19934243.75,13087177.7810005,1934795.82863537,831620182.2434740000000000000,3062801.68479265,1316463296.84273000000000000,181837,2.10459490740741,429347,334506.94382252,143778853.2858250000000000000,2.45441183100567,1054.963207999630000000000000,0.01885521,8.10440716501776000000,32.5338035473387,0.031708425579792200,0.02450315737944840
2016-01-15,410879,8974,1082788,3267895,886,364851,2017034,62,107507,7211216,3559455,2439096,1246136,16818,2,139548,104,521062,1741,0,874795,5539,1740914,80531,32,2998581,255855,387,1614336722,122,772854,3091416,377152752,2147000467.594820000000000000,1.21085056,1.05052541,5549288342.816040000000000000,4814523433.694550000000000000,4582967154.705620000000000000,113354299801.4710,113354299801.471,3.8E-07,0.000198256451737172,0.07292332247543780000000000000,0.0001,0.0367823199883109,35.51030784,13061.51505854310000000000,121450.06215208,44672150.48678050000000000000,98043.18626537,36062558.49886410000000000000,12813,687454.482430696,765599.693749857,3050,7.37894937104813,0.0202162996467072,1121860.75964348000,3050,1121860.75964348000,0.353740609576,26.18336385,33.408009764467100,22.71650184,28.98455368468050,1,367.823199883109,73.22287271001290,-19.007094461129300,1532685858.5936000,5E-08,0.004488312153,1.650905338037,0.00001911,3085.51030784,1134922.27470203000000000000,0.037682405981,13204137.03955040,4295875.38833673,438919.30747684,5837044.72223916,8760072.34655919,1725605.33802801,11476891.16985580,12120419.88291730,12929724.49721880,856226.80395563,3343910.51073252,13204137.03955040,38.689654,8814722.56007686,15022408.96104540,15083289.66092250,5336826.61050842,14612446.55700410,15074983.02694350,2505481.31790832,13411526.00133510,15083623.0124123,15079584.7541232,15041747.2015596,14787742.700466,13783915.4111072,9675273.68965378,325228.14398732,2972960.48458652,6276173.21434921,0,15082738.09653900,15069246.33339790,14979104.36755380,8116496.46179814,12846765.63140450,1825301.37655245,14387176.54218000,4311779.08763848,2932960.46206929,14923702.80666900,12589153.06384030,15086836.13371740,19934625,13089232.64009600,1935850.80170718,712050836.3802170000000000000,3075448.74317216,1131221397.790070000000000000,179113,2.07306712962963,408167,576199.30803062,211939473.2502560000000000000,3.8210186412148,1405.459303424640000000000000,0.02356151,8.66647000227787000000,32.4682922971544,0.033823321285103800,0.03708198553304930
2016-01-16,511206,8971,1080434,3265980,886,364537,2013251,62,107470,7214172,3556658,2437439,1243459,16812,2,139488,105,520803,1739,0,885649,5708,1753855,82990,34,3015233,260384,415,1614336723,142,761230.633802817,3044922.5352112700,432379000,2258621650.271190000000000000,1.2771992,1.10799436,5856144324.168160000000000000,5080315510.962910000000000000,4585145626.208410000000000000,113354299801.4710,113354299801.471,3.2E-07,0.000177260279651917,0.06878961024493820000000000000,0.0001,0.0388071204558738,34.99543345,13580.7200129967000000000,79809.21870333,30971659.63709300000000000000,82989.18443719,32205712.76988760000000000000,13081,800151.938566876,771955.054840457,3550,8.58659273870289,0.0235249116128846,1377652.7761835200,3550,1377652.7761835200,0.354378254214,35.31153967,35.06204988858750,30.63342581,30.41698872755300,1,388.071204558738,86.93649732292260,-14.941458429708700,1534077092.089790,5E-08,0.004480393361,1.738711648551,0.00002012,3584.99543345,1391233.4961965200000000000,0.037599424095,13206241.25365720,4302650.22133184,415718.68276527,5820121.72956608,8738107.28021296,1712599.89539783,11476493.66078010,12122944.3514944,12930319.36585870,842910.72066676,3350172.36307837,13206241.25365720,38.568408,8820353.71251079,15026020.31756730,15086840.72396270,5347704.69347876,14616776.32045850,15078524.32681900,2506448.04681853,13417162.51570800,15087173.5455149,15083147.6860692,15045319.6950805,14792176.060774,13789468.0145796,9680371.5849584,325228.14398732,2985191.10103263,6284149.57762534,0,15086340.7704603,15073225.75072260,14986128.62654910,8168320.01819567,12917930.54066280,1877528.85675305,14404200.05224390,4397622.44752064,2935191.06857636,14928273.07971960,12596198.60303200,15090386.13371730,19935068.75,13091194.22230660,1937295.91364322,751808758.7942450000000000000,3083318.5702138,1196547151.581200000000000000,197424,2.285,503354,427349.99030114,165842225.5043280000000000000,2.68496784234507,1041.958704780330000000000000,0.01,3.88071204558738,32.44655497171,0.03403273122931540,0.03865665856965380
2016-01-17,521728,8982,1083511,3271592,888,363960,2019322,62,107103,7238140,3562685,2444841,1247874,16824,2,139045,105,520471,1741,0,883574,5651,1754235,82072,33,3014289,258504,412,1614336724,151,737491.61589404,2949966.463576160,445444936,2222914036.032730000000000000,1.25902054,1.09218133,5773246244.378150000000000000,5008204058.47821000000000000,4585505995.798600000000000000,113354299801.4710,113354299801.471,3.2E-07,0.000179424761436326,0.0686267571237733000000000000,0.0001,0.0382482086499123,35.20224107,13464.22661389870000000000,42285.76714233,16173548.44581440000000000000,39829.6083575,15234111.7090195000000000000,10769,850865.793828157,777500.236711424,3775,9.1285298188722,0.0250096707366362,1443869.876534190000,3775,1443869.876534190000,0.354857818737,44.42531182,34.55519727111330,38.53828809,29.97611255248750,1,382.482086499123,91.40868218407210,-17.421827414253700,1535534426.192940,5E-08,0.004478029636,1.712766118604,0.00001982,3810.20224107,1457334.10314809000000000000,0.037688789966,13208236.09208310,4303532.76510704,318656.5966402,5811812.14623454,8732079.61484155,1710702.30503504,11477267.18922660,12124634.17573460,12932270.87428450,856131.21329083,3353207.18182616,13208236.09208310,38.503711,8831229.12203482,15029571.89044710,15090609.79118700,5356281.09558118,14618634.47460950,15082287.23872110,2506563.35981853,13420305.89092460,15090943.7629224,15086925.2308415,15049040.5866317,14794329.3900973,13791710.672275,9691689.5072522,325228.14398732,2985306.41403263,6293065.39979625,0,15090093.30724080,15076841.60165350,14988399.72038030,8162143.84829974,12906737.91048930,1851678.85655305,14402652.07285260,4391251.70853301,2935306.38157636,14931976.95267580,12617190.93477970,15094161.13371730,19935540.625,13093957.1688665,1938958.79321925,741617004.8663200000000000000,3086055.53974404,1180360961.893480000000000000,196195,2.27077546296296,585597,339764.88884452,129953983.604395000000000000,17.4192114271359,6662.536331820310000000000000,0.0029,1.1091980508474600,33.0462951598362,0.03404524229599990,0.03849322720097200
2016-01-18,476975,8965,1091603,3284426,885,367083,2029964,62,107000,7241705,3576059,2457407,1257188,16812,2,139041,104,524779,1731,0,892399,5677,1768347,82324,33,3032400,260224,417,1614336724,173,668923.809248555,2675695.2369942200,462895276,2235863048.729460000000000000,1.26741248,1.09946234,5810881380.773610000000000000,5040857130.076010000000000000,4584838371.517320000000000000,113354299801.4710,113354299801.471,3.5E-07,0.000188353027891756,0.07249051945338480000000000000,0.0001,0.0384865166569258,40.80837867,15705.72345425090000000000,55418.01539671,21328463.72659250000000000000,58682.91141398,22585008.47611040000000000000,12106,974832.995577956,785683.95977652,4325,10.4555184276453,0.0286452559661515,1664541.84541204000,4325,1664541.84541204000,0.354874201021,36.62344657,34.702846695166200,31.77032014,30.104227006949200,1,384.865166569258,82.28606823197350,-16.58750685919970,1537214673.7618100,5E-08,0.004478519294,1.72362607389,0.00001995,4365.80837867,1680247.56886629000000000000,0.037950377492,13210753.95912240,4304090.20552851,349480.52958556,5809471.06400992,8729795.71121636,1708605.4982344,11477673.22653370,12126563.94634820,12934753.24132390,852485.30320153,3353781.11514737,13210753.95912240,38.477176,8826543.48710102,15033630.66873960,15094936.43753970,5358063.20330589,14619826.2799276,15086585.29080620,2506644.28517184,13411078.21765590,15095270.9965331,15091244.5123447,15053249.9510109,14797075.3619398,13783552.4462418,9687343.17424964,325228.14398732,2975523.45185004,6288288.48026886,0,15094432.25967130,15081220.27328240,14992725.35613550,8166419.65780163,12906737.91002170,1851678.85655305,14401440.55341790,4409783.93310214,2935523.42933281,14933059.42132890,12612782.41122700,15098486.1336572,19936081.25,13097722.44396890,1940864.7871391,746971249.5906970000000000000,3089880.49127022,1189187369.951810000000000000,216659,2.50762731481481,501343,412262.84109636,158665607.0088660000000000000,18.6394125352498,7173.660610132030000000000000,0.01667306,6.41688001411923000000,33.5946274765023,0.034046435590248700,0.03855979271975220
2016-01-19,425484,8969,1093759,3292543,889,365901,2030484,63,106453,7246870,3581588,2460738,1259033,16858,2,138429,104,524941,1736,0,889117,5635,1762817,80676,32,3033805,257734,409,1614336725,133,779352.661654135,3117410.6466165400,414615616,2197550349.390080000000000000,1.24584593,1.08074677,5710926949.146570000000000000,4954116486.484590000000000000,4583975276.224090000000000000,113354299801.4710,113354299801.471,3.8E-07,0.00020907574145781,0.07906444304839420000000000000,0.0001,0.0378161725014611,39.307912,14864.747808642500000000,57252.01572697,21650521.02787460000000000000,49098.63976256,18567226.30848070000000000000,10100,749438.083305595,785115.756800053,3325,8.03628776217215,0.0220172267456771,1257387.735673580000,3325,1257387.735673580000,0.354803576178,36.18875184,33.98190568652300,31.39302844,29.47863292646840,1,378.161725014611,74.3526853722116,-14.472845770401000,1538486926.2452900,5E-08,0.004489107222,1.697608530742,0.00001965,3364.307912,1272252.483482220000000000,0.038127974589,13213050.37610750,4308600.86096967,400942.86722434,5811139.00224876,8732802.87017834,1720464.11678661,11479321.28011450,12128338.56773490,12936767.94830900,844601.0305733,3347115.64075233,13213050.37610750,38.479749,8839167.26531095,15036991.545512,15098264.5583328,5358176.59697705,14620187.01011470,15089858.78302800,2521358.90859396,13414222.78618890,15098595.7083971,15094547.5270718,15056584.9880008,14799021.5491462,13786113.0917761,9705321.491856,325228.14398732,2975638.07513716,6289537.17913449,0,15097741.7151502,15084332.15182910,14994655.99968210,8164846.59310397,12880642.57070530,1825473.24532161,14398124.69792900,4381834.86537249,2935638.05261993,14935707.23717330,12631778.33924810,15101811.13365170,19936496.875,13100523.2914388,1941949.55729029,734370994.4762560000000000000,3096220.43481867,1170872060.656520000000000000,188008,2.17601851851852,428554,417306.76982724,157809447.9381440000000000000,20.9411052462794,7919.124483645540000000000000,0.02480582,9.38061168160194000000,34.1190772891122,0.03407489678712650,0.03800820736284230
2016-01-20,623972,8971,1093585,3284756,889,367678,2031386,63,106487,7163557,3573331,2463917,1260123,16803,2,138587,105,525933,1738,0,927893,6208,1806911,87362,48,3077970,273336,481,1614336726,152,863089.171052632,3452356.6842105300,524758216,2446492647.272690000000000000,1.3822596,1.19905195,6353766326.38612000000000000,5511624510.751660000000000000,4596651976.096810000000000000,113354299801.4710,113354299801.471,3.6E-07,0.000224495881376468,0.09442811408831490000000000000,0.0001,0.0420622924168323,47.06286758,19795.72098124620000000000,109095.54195968,45888085.87280860000000000000,94664.9425795,39818244.9640157000000000000,14330,856500.666634966,790593.831199533,3800,9.18201844154523,0.0251562149083431,1598367.1118396300,3800,1598367.1118396300,0.354804216567,27.2676055,37.523851550817200,23.65349859,32.55035978997420,1,420.622924168323,98.48207539505470,-3.888401483947580,1540105089.0781100,5E-08,0.004491605223,1.889272123019,0.00002187,3847.06286758,1618162.83282087000000000000,0.038083120885,13221131.36628740,4318977.66210772,422954.57327653,5816355.94900116,8736591.64521912,1731209.03092633,11486253.28908770,12135211.22222850,12944488.96848890,844854.29766772,3352170.38851935,13221131.36628740,38.504605,8835095.58681999,15040671.49521860,15102069.16238800,5359534.52403654,14625858.1403842,15093698.38082400,2522813.63928698,13410948.01983850,15102399.8865711,15098406.0020577,15060411.2949647,14803710.4131435,13784294.1633845,9696239.48334632,325228.14398732,2989302.20841016,6294093.87167637,0,15101672.66883900,15089243.09699970,15008069.49045360,8304754.81068393,13044775.44322110,2231081.14973174,14437931.88443570,4564224.27667246,2939302.17595389,14935598.54600710,12597523.0527696,15105611.13365160,19936971.875,13103481.03743880,1937423.56946326,814924767.140266000000000000,3112369.81977044,1309134094.685080000000000000,209638,2.42636574074074,534659,553976.44403191,233015191.8090710000000000000,6.69129393417446,2814.511621062220000000000000,0.0121351,5.1043012470750200000,34.257360280504,0.03481590517816640,0.04310179637967780
